id,product,amount,price,unit,tax,invoiceid,bodyid,invoicestatusid,customername,currencycode,billdate,account_code,vat_deducation,vat_status
0PA7EGP, Sierra Browning Lars Buckley,1.0,50.59199999999999,kpl,24.0,3V76gk,xr5J,3V,Dapibus Foundation,EUR,2020-10-22 00:00:00.0,brEA,100.0,09e2f
aw2v85L, Cade Velez Keane Mitchell,1.0,29.759999999999998,kpl,24.0,3V76gk,xr5J,3V,Dapibus Foundation,EUR,2020-10-22 00:00:00.0,brEA,100.0,09e2f
B7q6W8l, Phoebe Warren Beatrice Vaughan MM,720.0,1.3183668,kg,24.0,3V76gk,xr5J,3V,Dapibus Foundation,EUR,2020-10-22 00:00:00.0,brEA,100.0,09e2f
DG7QYEw, Phoebe Warren Gannon Bishop MM,450.0,1.3377071999999999,kg,24.0,3V76gk,xr5J,3V,Dapibus Foundation,EUR,2020-10-22 00:00:00.0,brEA,100.0,09e2f
2qw5Enw, Hakeem Wallace Emery Bonner Cameran Herring Peter Salazar MM,27.0,5.711110799999999,kg,24.0,3V76gk,xr5J,3V,Dapibus Foundation,EUR,2020-10-22 00:00:00.0,brEA,100.0,09e2f
lK2xzWd, Marny Duke Bianca Sargent Walter Olsen Farrah Reid,147.0,8.471184,kg,24.0,3V76gk,xr5J,3V,Dapibus Foundation,EUR,2020-10-22 00:00:00.0,brEA,100.0,09e2f
J3RrAYD, Jeremy Sanford,1.0,1993.9199999999998,erä,24.0,W49RWx,xr5J,bw,Augue LLP,EUR,2020-10-23 00:00:00.0,vGV5,100.0,09e2f
87wglqB, Wynne Head,1.0,742.512,kpl,24.0,MkQ0Vy,xr5J,bw,Augue LLP,EUR,2020-10-23 00:00:00.0,vGV5,100.0,09e2f
10RKE7D, Ei Justin Rosario,2.0,10.415999999999999,kpl,24.0,MkQ0Vy,xr5J,bw,Augue LLP,EUR,2020-10-23 00:00:00.0,vGV5,100.0,09e2f
yYP73nD, Merrill Hale Jennifer Rich Hayfa Deleon Garrett Ballard,1.0,114.57600000000001,kpl,24.0,MkQ0Vy,xr5J,bw,Augue LLP,EUR,2020-10-23 00:00:00.0,vGV5,100.0,09e2f
zK3yVng, -,0.0,0.0,kpl,0.0,9km6Ey,xr5J,bw,Tristique Corporation,EUR,2020-10-23 00:00:00.0,pk9l,0.0,09e2f
NEWQkvr, Nehru Castaneda Iona Melendez Alexander Sanford Kasimir Guzman Drew Christian,1.0,87.79199999999999,kpl,24.0,9km6Ey,xr5J,bw,Tristique Corporation,EUR,2020-10-23 00:00:00.0,pk9l,0.0,09e2f
9Rw7bmM, -,0.0,0.0,kpl,0.0,9km6Ey,xr5J,bw,Tristique Corporation,EUR,2020-10-23 00:00:00.0,pk9l,0.0,09e2f
R6QJAdg, Harper Livingston Samuel Burgess SJ Vladimir Carver Kristen Mathews,36.0,6.4569996,kpl,14.0,9km6Ey,xr5J,bw,Tristique Corporation,EUR,2020-10-23 00:00:00.0,aED7,0.0,09e2f
ZG7XyMA, Axel Baldwin,1.0,104.16,kpl,24.0,xl74Qg,xr5J,bw,Ligula Eu Enim Inc.,EUR,2020-10-21 00:00:00.0,JEKQ,100.0,09e2f
qZ1p50P, Chandler Whitehead,1.0,1488.0,kpl,24.0,2Vn6Zb,xr5J,bw,Donec Ltd,EUR,2020-10-22 00:00:00.0,JEKQ,100.0,09e2f
7pwzJ7D, Ginger Kemp,1.0,571.956,kpl,24.0,RwdY1B,xr5J,bw,Ligula Elit Pretium Associates,EUR,2020-10-23 00:00:00.0,brEA,100.0,09e2f
dnJ3A7M, Miriam Glass Shelly Doyle Claudia Frederick Brynne Conley Jana Shelton Rhona Petty,1.0,437.22,kpl,0.0,g0nBP8,Lpl0,bw,Sed Eu Ltd,EUR,2020-10-21 00:00:00.0,rEM0,100.0,3dc42
gzyAB4V, Miriam Glass Shelly Doyle Harper Fuller Allen Navarro Henry Vaughn Andrew Burt 1,1.0,1165.92,kpl,0.0,g0nBP8,Lpl0,bw,Sed Eu Ltd,EUR,2020-10-21 00:00:00.0,rEM0,100.0,3dc42
4QZKkmX, Miriam Glass Shelly Doyle Gail Wolf Dorothy Fischer Desiree Hayes,1.0,1119.3,kpl,0.0,g0nBP8,Lpl0,bw,Sed Eu Ltd,EUR,2020-10-21 00:00:00.0,rEM0,100.0,3dc42
nAPx125, Miriam Glass Shelly Doyle Claudia Frederick Brynne Conley Jana Shelton Rhona Petty,1.0,868.9799999999999,kpl,0.0,g0nBP8,Lpl0,bw,Sed Eu Ltd,EUR,2020-10-21 00:00:00.0,rEM0,100.0,3dc42
w7vZm3p, Miriam Glass Shelly Doyle Harper Fuller Allen Navarro Henry Vaughn Andrew Burt 1,1.0,993.12,kpl,0.0,g0nBP8,Lpl0,bw,Sed Eu Ltd,EUR,2020-10-21 00:00:00.0,rEM0,100.0,3dc42
pw8Erbp, Miriam Glass Shelly Doyle Gail Wolf Dorothy Fischer Desiree Hayes,1.0,534.72,kpl,0.0,g0nBP8,Lpl0,bw,Sed Eu Ltd,EUR,2020-10-21 00:00:00.0,rEM0,100.0,3dc42
qZ1pPJP, Miriam Glass Shelly Doyle Claudia Frederick Brynne Conley Jana Shelton Rhona Petty,1.0,826.56,kpl,0.0,g0nBP8,Lpl0,bw,Sed Eu Ltd,EUR,2020-10-21 00:00:00.0,rEM0,100.0,3dc42
LEW36bZ, Miriam Glass Shelly Doyle Harper Fuller Allen Navarro Henry Vaughn Andrew Burt 1,1.0,826.56,kpl,0.0,g0nBP8,Lpl0,bw,Sed Eu Ltd,EUR,2020-10-21 00:00:00.0,rEM0,100.0,3dc42
xrknzVg, Miriam Glass Shelly Doyle Gail Wolf Dorothy Fischer Desiree Hayes,1.0,444.23999999999995,kpl,0.0,g0nBP8,Lpl0,bw,Sed Eu Ltd,EUR,2020-10-21 00:00:00.0,rEM0,100.0,3dc42
ZG7X3NA, Thor Hopper Jaden Zamora,1.0,204.0,kpl,0.0,g0nBP8,Lpl0,bw,Sed Eu Ltd,EUR,2020-10-21 00:00:00.0,rEM0,100.0,3dc42
WvZMNBP, -,1.0,0.0,kpl,0.0,W49yVq,xr5J,bw,Cras Lorem Lorem Inc.,EUR,2020-10-24 00:00:00.0,JBMK,0.0,11e62
MEPlybA, Warren Clemons Merritt Nguyen Victor Chambers,118.0,43.8,kpl,0.0,W49yVq,xr5J,bw,Cras Lorem Lorem Inc.,EUR,2020-10-24 00:00:00.0,JBMK,0.0,11e62
Y7VdR2X, Aphrodite Owens Shad Rosario Kadeem Dodson Zahir Byrd 8 C §,1.0,0.0,kpl,0.0,W49yVq,xr5J,bw,Cras Lorem Lorem Inc.,EUR,2020-10-24 00:00:00.0,JBMK,0.0,11e62
mzlKWM5, -,1.0,434.28,kpl,24.0,MkQx20,xr5J,bw,Montes Foundation,EUR,2020-10-26 00:00:00.0,R9zB,100.0,09e2f
zK3ya1p, Emery Byers  Laith Ruiz %,1.0,98.592,kpl,24.0,MkQx20,xr5J,bw,Montes Foundation,EUR,2020-10-26 00:00:00.0,R9zB,100.0,09e2f
NEWQrJ3, Prescott Wong,1.0,-0.012,kpl,0.0,MkQx20,xr5J,bw,Montes Foundation,EUR,2020-10-26 00:00:00.0,R9zB,0.0,09e2f
ZG7XAl1, Yuli James,1.0,105.24,kpl,10.0,N9valr,xr5J,bw,Praesent Luctus Incorporated,EUR,2020-10-25 00:00:00.0,a7vb,100.0,09e2f
6gwzVW7, Fallon Briggs Kelly Meyer Amity Delacruz,1.0,31.56,kpl,14.0,N9valr,xr5J,bw,Praesent Luctus Incorporated,EUR,2020-10-25 00:00:00.0,a7vb,100.0,09e2f
bLlA2dG, Geraldine Schmidt Maxine Moss Paula Frost Raven Lynch,1.0,84.0,h,24.0,Akqnxx,xr5J,bw,Ullamcorper Magna Sed Corporation,EUR,2020-10-23 00:00:00.0,vVRx,100.0,09e2f
J3RrJ6p, Geraldine Schmidt Clark Weaver Paula Frost Raven Lynch,2.5,110.39999999999999,h,24.0,Akqnxx,xr5J,bw,Ullamcorper Magna Sed Corporation,EUR,2020-10-23 00:00:00.0,vVRx,100.0,09e2f
87wgMBw, Geraldine Schmidt Yen Phillips Paula Frost Raven Lynch,50.0,0.972,km,24.0,Akqnxx,xr5J,bw,Ullamcorper Magna Sed Corporation,EUR,2020-10-23 00:00:00.0,vVRx,100.0,09e2f
55wQ3V0, -,1.0,0.0,kpl,24.0,kgnb2K,xr5J,bw,Cum Sociis Natoque Limited,EUR,2020-10-24 00:00:00.0,aEMR,100.0,09e2f
vk7XKZQ, -,1.0,0.0,kpl,24.0,kgnb2K,xr5J,bw,Cum Sociis Natoque Limited,EUR,2020-10-24 00:00:00.0,aEMR,100.0,09e2f
kwDV382, Elijah Cantu Cleo Tyson Silas Duffy Maite Navarro Amela Skinner Kasper Meadows Zena Aguilar,1.0,78.0,kpl,24.0,kgnb2K,xr5J,bw,Cum Sociis Natoque Limited,EUR,2020-10-24 00:00:00.0,aEMR,100.0,09e2f
XvEX9N0, Jameson Burnett Alea Lyons Rinah Stafford Keegan Snow,1.0,13.8080004,kpl,24.0,kgnb2K,xr5J,bw,Cum Sociis Natoque Limited,EUR,2020-10-24 00:00:00.0,aEMR,100.0,09e2f
G39726K, -,1.0,0.0,kpl,24.0,kgnb2K,xr5J,bw,Cum Sociis Natoque Limited,EUR,2020-10-24 00:00:00.0,aEMR,100.0,09e2f
7pwzWaB, -,1.0,0.0,kpl,24.0,kgnb2K,xr5J,bw,Cum Sociis Natoque Limited,EUR,2020-10-24 00:00:00.0,aEMR,100.0,09e2f
dnJ3baY, Ebony Blake Jermaine Nguyen H7 Maxine Camacho Kuame Bradford Steel Salas Jolene Maynard,1.0,168.0,kpl,24.0,kgnb2K,xr5J,bw,Cum Sociis Natoque Limited,EUR,2020-10-24 00:00:00.0,aEMR,100.0,09e2f
gzyA12K, -,1.0,0.0,kpl,24.0,kgnb2K,xr5J,bw,Cum Sociis Natoque Limited,EUR,2020-10-24 00:00:00.0,aEMR,100.0,09e2f
J3RrJ0p, Wade Dunn SP 14 CJ 76,1.0,208.32,pv,24.0,pxzr1y,xr5J,bw,Duis Dignissim LLC,EUR,2020-10-26 00:00:00.0,9pGX,100.0,09e2f
87wgMyw, Wade Dunn 76 Joshua Cunningham,2.0,178.56,kpl,24.0,pxzr1y,xr5J,bw,Duis Dignissim LLC,EUR,2020-10-26 00:00:00.0,9pGX,100.0,09e2f
10RK1DV, -,1.0,0.0,kpl,24.0,pxzr1y,xr5J,bw,Duis Dignissim LLC,EUR,2020-10-26 00:00:00.0,9pGX,100.0,09e2f
yYP7krR, Bo Jackson,1.0,0.0,kpl,24.0,pxzr1y,xr5J,bw,Duis Dignissim LLC,EUR,2020-10-26 00:00:00.0,9pGX,100.0,09e2f
r7y9N2a, Wade Dunn SP 21 AJ 93,9.0,252.96,pv,24.0,qLAPbA,xr5J,bw,Duis Dignissim LLC,EUR,2020-10-26 00:00:00.0,9pGX,100.0,09e2f
0PA78B1, Wade Dunn 21 93 Ali Morrison,2.0,223.2,kpl,24.0,qLAPbA,xr5J,bw,Duis Dignissim LLC,EUR,2020-10-26 00:00:00.0,9pGX,100.0,09e2f
aw2vDGG, Eugenia Bush Reese Brock Kimberly Moore,75.0,2.232,l,24.0,qLAPbA,xr5J,bw,Duis Dignissim LLC,EUR,2020-10-26 00:00:00.0,9pGX,100.0,09e2f
B7q6vPM, -,1.0,0.0,kpl,24.0,qLAPbA,xr5J,bw,Duis Dignissim LLC,EUR,2020-10-26 00:00:00.0,9pGX,100.0,09e2f
DG7QabB, Orli Cherry,1.0,0.0,kpl,24.0,qLAPbA,xr5J,bw,Duis Dignissim LLC,EUR,2020-10-26 00:00:00.0,9pGX,100.0,09e2f
2qw5y2E, -,1.0,0.0,kpl,0.0,Lm26L3,xr5J,bw,Nonummy Ultricies PC,EUR,2020-10-26 00:00:00.0,6mrn,0.0,09e2f
lK2xVX8, Kristen Curtis,1.0,1396.4759999999999,kpl,0.0,Lm26L3,xr5J,bw,Nonummy Ultricies PC,EUR,2020-10-26 00:00:00.0,y756,0.0,09e2f
bLlA2qm, Price Preston,1.0,140.748,kpl,0.0,Lm26L3,xr5J,bw,Nonummy Ultricies PC,EUR,2020-10-26 00:00:00.0,6mrn,0.0,09e2f
J3RrJ0q, Kenyon Rogers,1.0,10.799999999999999,kpl,0.0,Lm26L3,xr5J,bw,Nonummy Ultricies PC,EUR,2020-10-26 00:00:00.0,6mrn,0.0,09e2f
87wgMy6, -,1.0,0.0,kpl,0.0,Lm26L3,xr5J,bw,Nonummy Ultricies PC,EUR,2020-10-26 00:00:00.0,6mrn,0.0,09e2f
MEPlyWa, Cooper Combs Ar,2.0,93.192,kpl,24.0,697nLm,xr5J,VL,Velit Dui Institute,EUR,2020-10-26 00:00:00.0,99pr,100.0,09e2f
Y7VdRrp, Cooper Combs Ar,2.0,52.974000000000004,kpl,24.0,697nLm,xr5J,VL,Velit Dui Institute,EUR,2020-10-26 00:00:00.0,99pr,100.0,09e2f
mzlKWxA, Cooper Combs Ar,2.0,109.086,kpl,24.0,697nLm,xr5J,VL,Velit Dui Institute,EUR,2020-10-26 00:00:00.0,99pr,100.0,09e2f
zK3ya0l, Cooper Combs Ar,2.0,52.974000000000004,kpl,24.0,697nLm,xr5J,VL,Velit Dui Institute,EUR,2020-10-26 00:00:00.0,99pr,100.0,09e2f
NEWQrMn, Herrod Delaney Ar,2.0,144.23399999999998,kpl,24.0,697nLm,xr5J,VL,Velit Dui Institute,EUR,2020-10-26 00:00:00.0,99pr,100.0,09e2f
9Rw7YrA, Herrod Delaney Ar,1.0,147.576,kpl,24.0,697nLm,xr5J,VL,Velit Dui Institute,EUR,2020-10-26 00:00:00.0,99pr,100.0,09e2f
R6QJW2q, Herrod Delaney Ar,1.0,55.908,kpl,24.0,697nLm,xr5J,VL,Velit Dui Institute,EUR,2020-10-26 00:00:00.0,99pr,100.0,09e2f
AXp75DR, Herrod Delaney Ar,1.0,165.48,kpl,24.0,697nLm,xr5J,VL,Velit Dui Institute,EUR,2020-10-26 00:00:00.0,99pr,100.0,09e2f
KE9D83z, Ralph Barron Ar,1.0,113.75999999999999,kpl,24.0,697nLm,xr5J,VL,Velit Dui Institute,EUR,2020-10-26 00:00:00.0,99pr,100.0,09e2f
55wQ3Jr, Ralph Barron Ar,1.0,40.92,kpl,24.0,697nLm,xr5J,VL,Velit Dui Institute,EUR,2020-10-26 00:00:00.0,99pr,100.0,09e2f
vk7XK83, Ralph Barron Ar,1.0,110.484,kpl,24.0,697nLm,xr5J,VL,Velit Dui Institute,EUR,2020-10-26 00:00:00.0,99pr,100.0,09e2f
kwDV3P4, Ralph Barron Ar,1.0,113.75999999999999,kpl,24.0,697nLm,xr5J,VL,Velit Dui Institute,EUR,2020-10-26 00:00:00.0,99pr,100.0,09e2f
XvEX9yl, Ralph Barron Ar,1.0,40.92,kpl,24.0,697nLm,xr5J,VL,Velit Dui Institute,EUR,2020-10-26 00:00:00.0,99pr,100.0,09e2f
G3972dQ, Ralph Barron Ar,1.0,83.472,kpl,24.0,697nLm,xr5J,VL,Velit Dui Institute,EUR,2020-10-26 00:00:00.0,99pr,100.0,09e2f
7pwzWlz, Ralph Barron Ar,1.0,110.484,kpl,24.0,697nLm,xr5J,VL,Velit Dui Institute,EUR,2020-10-26 00:00:00.0,99pr,100.0,09e2f
dnJ3bE5, Ralph Barron Ar,1.0,144.85199999999998,kpl,24.0,697nLm,xr5J,VL,Velit Dui Institute,EUR,2020-10-26 00:00:00.0,99pr,100.0,09e2f
gzyA1vL, Ralph Barron Ar,1.0,135.036,kpl,24.0,697nLm,xr5J,VL,Velit Dui Institute,EUR,2020-10-26 00:00:00.0,99pr,100.0,09e2f
4QZK0Bq, Christopher West Ar Daquan Dominguez,4.0,168.591,kpl,24.0,697nLm,xr5J,VL,Velit Dui Institute,EUR,2020-10-26 00:00:00.0,99pr,100.0,09e2f
nAPxMnV, Hunter Rogers Dorothy Fischer Dolan Conrad Hadassah Miranda Cally Blair,1.0,132.696,kpl,24.0,697nLm,xr5J,VL,Velit Dui Institute,EUR,2020-10-26 00:00:00.0,99pr,100.0,09e2f
w7vZ5a9, Christopher West Ar Daquan Dominguez,1.0,135.036,kpl,24.0,697nLm,xr5J,VL,Velit Dui Institute,EUR,2020-10-26 00:00:00.0,99pr,100.0,09e2f
pw8EmRw, Christopher West Ar Daquan Dominguez,1.0,127.66799999999999,kpl,24.0,697nLm,xr5J,VL,Velit Dui Institute,EUR,2020-10-26 00:00:00.0,99pr,100.0,09e2f
qZ1pzR2, Christopher West Ar Daquan Dominguez,2.0,60.56399999999999,kpl,24.0,697nLm,xr5J,VL,Velit Dui Institute,EUR,2020-10-26 00:00:00.0,99pr,100.0,09e2f
LEW31Xv, Mallory Farmer,1.0,54.624,kpl,24.0,697nLm,xr5J,VL,Velit Dui Institute,EUR,2020-10-26 00:00:00.0,99pr,100.0,09e2f
xrknPBE, Mallory Farmer,1.0,65.05199999999999,kpl,24.0,697nLm,xr5J,VL,Velit Dui Institute,EUR,2020-10-26 00:00:00.0,99pr,100.0,09e2f
ZG7XAz7, Mallory Farmer,2.0,75.14399999999999,kpl,24.0,697nLm,xr5J,VL,Velit Dui Institute,EUR,2020-10-26 00:00:00.0,99pr,100.0,09e2f
6gwzV29, Mallory Farmer,1.0,21.215999999999998,kpl,24.0,697nLm,xr5J,VL,Velit Dui Institute,EUR,2020-10-26 00:00:00.0,99pr,100.0,09e2f
QEzNVPK, Mallory Farmer,1.0,17.4,kpl,24.0,697nLm,xr5J,VL,Velit Dui Institute,EUR,2020-10-26 00:00:00.0,99pr,100.0,09e2f
E6AQBG0, Mallory Farmer,1.0,55.32,kpl,24.0,697nLm,xr5J,VL,Velit Dui Institute,EUR,2020-10-26 00:00:00.0,99pr,100.0,09e2f
PEvz3XG, Hunter Rogers Dorothy Fischer Dolan Conrad Hadassah Miranda Cally Blair,1.0,114.11999999999999,kpl,24.0,697nLm,xr5J,VL,Velit Dui Institute,EUR,2020-10-26 00:00:00.0,99pr,100.0,09e2f
aw2vDzG, Steel Holman Ar,2.0,127.22399999999999,kpl,24.0,697nLm,xr5J,VL,Velit Dui Institute,EUR,2020-10-26 00:00:00.0,99pr,100.0,09e2f
B7q6vMM, Steel Holman Ar Vladimir Cook,1.0,87.84,kpl,24.0,697nLm,xr5J,VL,Velit Dui Institute,EUR,2020-10-26 00:00:00.0,99pr,100.0,09e2f
DG7QaXB, Steel Holman Ar,1.0,127.22399999999999,kpl,24.0,697nLm,xr5J,VL,Velit Dui Institute,EUR,2020-10-26 00:00:00.0,99pr,100.0,09e2f
2qw5yYE, Elmo Guerra Tara Robbins Ar Gage Mccarty,4.0,101.676,kpl,24.0,697nLm,xr5J,VL,Velit Dui Institute,EUR,2020-10-26 00:00:00.0,99pr,100.0,09e2f
lK2xVE8, Elmo Guerra Tara Robbins Ar Gage Mccarty,4.0,152.51999999999998,kpl,24.0,697nLm,xr5J,VL,Velit Dui Institute,EUR,2020-10-26 00:00:00.0,99pr,100.0,09e2f
bLlA24m, Elmo Guerra Tara Robbins Ar Gage Mccarty,2.0,97.776,kpl,24.0,697nLm,xr5J,VL,Velit Dui Institute,EUR,2020-10-26 00:00:00.0,99pr,100.0,09e2f
J3RrJXq, Oprah Beard,1.0,86.004,kpl,24.0,697nLm,xr5J,VL,Velit Dui Institute,EUR,2020-10-26 00:00:00.0,99pr,100.0,09e2f
87wgMb6, Nerea Kline Ar,6.0,654.0800003999998,kpl,24.0,697nLm,xr5J,VL,Velit Dui Institute,EUR,2020-10-26 00:00:00.0,99pr,100.0,09e2f
10RK1Mk, Alexis Wiley Ar Daquan Dominguez,1.0,80.208,kpl,24.0,697nLm,xr5J,VL,Velit Dui Institute,EUR,2020-10-26 00:00:00.0,99pr,100.0,09e2f
yYP7kDq, Alexis Wiley Ar Daquan Dominguez,1.0,40.92,kpl,24.0,697nLm,xr5J,VL,Velit Dui Institute,EUR,2020-10-26 00:00:00.0,99pr,100.0,09e2f
r7y9NAL, Alexis Wiley Ar Daquan Dominguez,4.0,63.833999999999996,kpl,24.0,697nLm,xr5J,VL,Velit Dui Institute,EUR,2020-10-26 00:00:00.0,99pr,100.0,09e2f
0PA78W8, Alexis Wiley Ar Daquan Dominguez,2.0,75.294,kpl,24.0,697nLm,xr5J,VL,Velit Dui Institute,EUR,2020-10-26 00:00:00.0,99pr,100.0,09e2f
39wpray, Alexis Wiley Ar Daquan Dominguez,1.0,58.92,kpl,24.0,697nLm,xr5J,VL,Velit Dui Institute,EUR,2020-10-26 00:00:00.0,99pr,100.0,09e2f
Y7VdRGp, -,1.0,0.0,kpl,24.0,EEgnLb,xr5J,VL,Nec Tellus PC,EUR,2020-10-26 00:00:00.0,rEBK,100.0,09e2f
mzlKWRA, Calvin Hughes Ingrid Joyner Nell Gonzales Cedric Henson,1320.0,3.18432,m,24.0,EEgnLb,xr5J,VL,Nec Tellus PC,EUR,2020-10-26 00:00:00.0,rEBK,100.0,09e2f
zK3ya2l, Winter Henson,1.0,44.6350512,kpl,24.0,EEgnLb,xr5J,VL,Nec Tellus PC,EUR,2020-10-26 00:00:00.0,rEBK,100.0,09e2f
NEWQrPn, -,1.0,0.0,kpl,24.0,EEgnLb,xr5J,VL,Nec Tellus PC,EUR,2020-10-26 00:00:00.0,rEBK,100.0,09e2f
9Rw7YJA, Michael Lowe Quemby Barker Stephanie Macias,1.0,0.0,kpl,24.0,EEgnLb,xr5J,VL,Nec Tellus PC,EUR,2020-10-26 00:00:00.0,rEBK,100.0,09e2f
R6QJWXq, Michael Lowe Raymond Coffey,1.0,0.0,kpl,24.0,EEgnLb,xr5J,VL,Nec Tellus PC,EUR,2020-10-26 00:00:00.0,rEBK,100.0,09e2f
AXp75WR, TaShya Horton Stephanie Macias,1.0,0.0,kpl,24.0,EEgnLb,xr5J,VL,Nec Tellus PC,EUR,2020-10-26 00:00:00.0,rEBK,100.0,09e2f
KE9D8xz, Shafira Noble Stephanie Macias,1.0,0.0,kpl,24.0,EEgnLb,xr5J,VL,Nec Tellus PC,EUR,2020-10-26 00:00:00.0,rEBK,100.0,09e2f
55wQ3Dr, Ferris Lowe Michelle Ortiz,1.0,0.0,kpl,24.0,EEgnLb,xr5J,VL,Nec Tellus PC,EUR,2020-10-26 00:00:00.0,rEBK,100.0,09e2f
vk7XKP3, Daphne Logan Stephanie Macias,1.0,0.0,kpl,24.0,EEgnLb,xr5J,VL,Nec Tellus PC,EUR,2020-10-26 00:00:00.0,rEBK,100.0,09e2f
kwDV3R4, -,1.0,0.0,kpl,24.0,P40D2E,xr5J,bw,Mi Lorem Foundation,EUR,2020-10-26 00:00:00.0,vVRx,100.0,09e2f
XvEX9Gl, -,1.0,0.0,kpl,24.0,P40D2E,xr5J,bw,Mi Lorem Foundation,EUR,2020-10-26 00:00:00.0,vVRx,100.0,09e2f
G3972lQ, -,1.0,0.0,kpl,24.0,P40D2E,xr5J,bw,Mi Lorem Foundation,EUR,2020-10-26 00:00:00.0,vVRx,100.0,09e2f
7pwzWEz, -,1.0,0.0,kpl,24.0,P40D2E,xr5J,bw,Mi Lorem Foundation,EUR,2020-10-26 00:00:00.0,vVRx,100.0,09e2f
dnJ3bM5, -,1.0,0.0,kpl,24.0,P40D2E,xr5J,bw,Mi Lorem Foundation,EUR,2020-10-26 00:00:00.0,vVRx,100.0,09e2f
gzyA1aL, -,1.0,0.0,kpl,24.0,P40D2E,xr5J,bw,Mi Lorem Foundation,EUR,2020-10-26 00:00:00.0,vVRx,100.0,09e2f
4QZK05q, Callum Walters,1.0,1.8239999999999998,kpl,24.0,P40D2E,xr5J,bw,Mi Lorem Foundation,EUR,2020-10-26 00:00:00.0,vVRx,100.0,09e2f
nAPxM8V, -,1.0,0.0,kpl,24.0,P40D2E,xr5J,bw,Mi Lorem Foundation,EUR,2020-10-26 00:00:00.0,vVRx,100.0,09e2f
w7vZ5Y9, Aladdin Melendez Ivana Mcmillan,0.5,104.39999999999999,kpl,24.0,P40D2E,xr5J,bw,Mi Lorem Foundation,EUR,2020-10-26 00:00:00.0,vVRx,100.0,09e2f
pw8EmPw, -,1.0,0.0,kpl,24.0,P40D2E,xr5J,bw,Mi Lorem Foundation,EUR,2020-10-26 00:00:00.0,vVRx,100.0,09e2f
qZ1pzr2, -,1.0,0.0,kpl,24.0,P40D2E,xr5J,bw,Mi Lorem Foundation,EUR,2020-10-26 00:00:00.0,vVRx,100.0,09e2f
LEW31yv, -,1.0,0.0,kpl,24.0,ab5N9L,xr5J,bw,Et LLC,EUR,2020-10-26 00:00:00.0,aEMR,100.0,09e2f
xrknPmE, -,1.0,0.0,kpl,24.0,ab5N9L,xr5J,bw,Et LLC,EUR,2020-10-26 00:00:00.0,aEMR,100.0,09e2f
ZG7XAb7, -,1.0,0.0,kpl,24.0,ab5N9L,xr5J,bw,Et LLC,EUR,2020-10-26 00:00:00.0,aEMR,100.0,09e2f
6gwzVv9, -,1.0,0.0,kpl,24.0,ab5N9L,xr5J,bw,Et LLC,EUR,2020-10-26 00:00:00.0,aEMR,100.0,09e2f
QEzNVWK, -,1.0,0.0,kpl,24.0,ab5N9L,xr5J,bw,Et LLC,EUR,2020-10-26 00:00:00.0,aEMR,100.0,09e2f
E6AQBD0, -,1.0,0.0,kpl,24.0,ab5N9L,xr5J,bw,Et LLC,EUR,2020-10-26 00:00:00.0,aEMR,100.0,09e2f
PEvz3VG, -,1.0,0.0,kpl,24.0,ab5N9L,xr5J,bw,Et LLC,EUR,2020-10-26 00:00:00.0,aEMR,100.0,09e2f
aw2vD3G, -,1.0,0.0,kpl,24.0,ab5N9L,xr5J,bw,Et LLC,EUR,2020-10-26 00:00:00.0,aEMR,100.0,09e2f
B7q6vdM, -,1.0,0.0,kpl,24.0,ab5N9L,xr5J,bw,Et LLC,EUR,2020-10-26 00:00:00.0,aEMR,100.0,09e2f
DG7QaBB, -,1.0,0.0,kpl,24.0,ab5N9L,xr5J,bw,Et LLC,EUR,2020-10-26 00:00:00.0,aEMR,100.0,09e2f
2qw5yAE, -,1.0,0.0,kpl,24.0,ab5N9L,xr5J,bw,Et LLC,EUR,2020-10-26 00:00:00.0,aEMR,100.0,09e2f
lK2xVb8, -,1.0,0.0,kpl,24.0,ab5N9L,xr5J,bw,Et LLC,EUR,2020-10-26 00:00:00.0,aEMR,100.0,09e2f
bLlA2Vm, HA Zachery Harmon Teagan Cain,4.0,8.4,kpl,24.0,ab5N9L,xr5J,bw,Et LLC,EUR,2020-10-26 00:00:00.0,aEMR,100.0,09e2f
10RK1Ak, Nyssa Erickson Kessie Jensen Tiger Carroll Thane Rios Kimberly Burns,1.0,111.6,kpl,24.0,DmEqLw,xr5J,rv,Proin Incorporated,EUR,2020-10-23 00:00:00.0,d5yx,100.0,09e2f
yYP7k9q, Nyssa Erickson PE Macaulay Arnold DW Marny Solomon,1.0,111.6,kpl,24.0,DmEqLw,xr5J,rv,Proin Incorporated,EUR,2020-10-23 00:00:00.0,d5yx,100.0,09e2f
r7y9N0L, Nyssa Erickson PE Kato Case TW Jordan Bowman,1.0,111.6,kpl,24.0,DmEqLw,xr5J,rv,Proin Incorporated,EUR,2020-10-23 00:00:00.0,d5yx,100.0,09e2f
0PA78m8, Jordan Roberts Yetta David Rooney Schneider 14 Reese Mercer Mercedes Wilkinson Jordan Espinoza Ezekiel Slater,1.0,20.4,kpl,24.0,2VnQLw,xr5J,bw,Praesent Eu Dui Associates,EUR,2020-10-26 00:00:00.0,aE9X,100.0,09e2f
